1713838178.5462863,-952,-168,19260
1713838178.6489208,-292,744,19272
1713838178.7515373,-640,-844,21372
1713838178.8541536,1552,-1068,17844
1713838178.9567628,1324,-1248,16144
1713838179.0593665,1148,-5356,13844
1713838179.1619866,6316,560,32480
1713838179.2646112,-2732,-4692,18060
1713838179.3672366,-4716,-3232,16220
1713838179.4698508,32768,25652,28024
1713838179.572463,5144,-14468,4968
1713838179.6750703,3840,-988,22352
1713838179.7776694,-3020,5300,17412
1713838179.8802748,-5456,3048,19348
1713838179.9828925,-3284,2760,16364
1713838180.0854993,552,4180,17236
1713838180.1881044,-1172,6548,18652
1713838180.290708,-524,5060,17604
1713838180.3933103,-1516,4424,17152
1713838180.4959173,-1300,4492,17108
