1713836587.6207938,-9844,9848,-7600
1713836613.687993,-11656,10120,-5612
1713836613.7906365,-11408,9720,-5492
1713836613.8932812,-11708,9544,-5276
1713836613.9959137,-11308,9712,-6172
1713836614.098535,-9640,9788,-5776
1713836614.2011712,-10564,6748,-6896
1713836614.3037992,-10992,9772,-6648
1713836614.40644,-11224,9148,-6456
1713836614.5090754,-13440,11984,-8612
1713836614.6116965,-12032,10176,-8312
1713836614.7143114,-12072,9108,-7620
1713836614.8169522,-9712,6932,-5328
1713836614.9196115,-10120,8628,-1744
1713836615.0222638,-8612,11724,340
1713836615.1249175,-9156,12912,2096
1713836615.227547,-8692,13680,3964
1713836615.330186,-8880,14136,4724
1713836615.432819,-8800,13628,4876
1713836615.5354786,-8528,13500,5348
1713836615.6381316,-8620,13652,5060
1713836615.740784,-8824,13712,4568
1713836615.8434713,-8932,13060,4504
1713836615.946144,-8696,14368,5760
1713836616.0488312,-8568,12784,3900
1713836616.1514924,-7932,13828,5424
1713836616.254193,-8640,14904,4924
1713836616.35685,-9632,13668,3932
1713836616.459542,-8668,11628,1608
1713836616.5621924,-10284,9276,-3332
1713836616.6648483,-11024,9672,-6324
1713836616.7674947,-11032,10280,-7624
1713836616.8701594,-10036,10780,-6408
1713836616.9728348,-3420,4036,-1416
1713836617.0754893,-10104,8984,-9300
1713836617.1781392,-8812,9600,-9184
1713836617.2807834,-8360,9824,-9136
1713836617.3834493,-9340,10068,-8212
1713836617.4861174,-8868,9876,-8596
1713836617.5887752,-9124,9604,-8492
1713836617.6914368,-8856,9656,-8724
