1713836556.0610478,-8432,12452,-6756
1713836556.163666,-8592,12224,-6524
1713836556.2662666,-8500,11596,-6352
1713836556.3688586,-8352,11976,-6712
1713836556.4714506,-8308,11996,-6304
1713836556.5740347,-7960,12360,-6528
1713836556.676625,-8648,12524,-7312
1713836556.7792327,-9856,14884,-5928
1713836556.8818288,-11932,12460,-9076
1713836556.9844255,-10752,10856,-4760
1713836557.087019,-10172,10236,-4472
1713836557.1896122,-9508,11340,4
1713836557.2922037,-6824,12880,3056
1713836557.3948195,-7832,12884,4904
1713836557.4974165,-8032,14164,5496
1713836557.6000028,-7484,14536,4980
1713836557.7025917,-7664,14368,5108
1713836557.8051972,-7712,13804,5300
1713836557.9078135,-7028,14292,4432
1713836558.0104218,-7152,14516,4876
1713836558.113019,-6780,14544,4880
1713836558.2156117,-6724,14012,8232
1713836558.3182018,-9260,12880,3416
1713836558.4208007,-9372,11428,660
1713836558.5234196,-8676,8732,-484
1713836558.6260412,-8688,9752,-3948
1713836558.7286701,-7988,13152,-5336
1713836558.831299,-8392,14144,-8364
1713836558.933932,40,12624,-9384
1713836559.0365603,-10952,20736,-9344
1713836559.1391783,-8176,12240,-6304
1713836559.241789,-8556,11332,-6984
1713836559.3444142,-8784,11988,-6572
1713836559.4470384,-8920,12740,-6368
1713836559.5496762,-8696,11424,-6716
1713836559.652319,-8544,12200,-6560
1713836559.7549477,-8664,11848,-6772
