1713836583.8207722,-10484,12820,-5344
1713836583.9234684,-9660,11828,-4904
1713836584.026168,-10320,11428,-5460
1713836584.128828,-9484,10876,-6748
1713836584.2315166,-8660,11256,-6820
1713836584.3341699,-9112,11420,-7504
1713836584.4368706,-12140,15580,-8232
1713836584.5395346,-11076,11088,-9508
1713836584.6422238,-9904,2484,-5244
1713836584.744911,-17940,7980,-8756
1713836584.8475885,-12856,7108,-5224
1713836584.9502907,-11824,9544,-4312
1713836585.0529668,-8980,11432,-652
1713836585.155655,-9860,11500,840
1713836585.2583396,-10972,13116,2640
1713836585.3610153,-10588,13004,3248
1713836585.4637697,-10568,12932,2840
1713836585.566495,-10372,12516,3248
1713836585.6692348,-10600,12692,3304
1713836585.771925,-10324,11856,2860
1713836585.8746629,-10908,12388,3276
1713836585.977413,-10700,12756,3620
1713836586.080099,-10668,13192,4244
1713836586.1828408,-9392,11740,5008
1713836586.2855828,-11248,10776,2036
1713836586.38827,-11908,10728,-1144
1713836586.4910045,-11080,9784,-2780
1713836586.5937378,-9020,8700,-2996
1713836586.6964216,-9600,9300,-7688
1713836586.7991738,-10900,13016,-7612
1713836586.9019034,-14000,13000,-11724
1713836587.0045664,-11164,9572,-8588
1713836587.107306,-9868,9904,-7020
1713836587.2099996,-9768,9540,-8196
1713836587.31274,-9776,9924,-7584
1713836587.4154363,-9912,10256,-6956
1713836587.5181212,-10108,10068,-7556
1713836587.6207938,-9844,9848,-7600
