1713836669.3493342,-10812,9936,-7080
1713836669.4519975,-10288,9716,-6704
1713836669.5546105,-10760,9520,-6712
1713836669.6572402,-10360,9612,-6776
1713836669.7598586,-10640,9488,-7076
1713836669.8624837,-10400,10476,-6920
1713836669.9651144,-10676,9184,-7104
1713836670.0677276,-10584,8620,-7816
1713836670.1703544,-9944,9436,-8808
1713836670.272971,-14344,10856,-15596
1713836670.3755867,-9496,8524,-11500
1713836670.4781866,-11036,8076,-10252
1713836670.5807838,-10292,7496,-8272
1713836670.6833985,-8520,7988,-4200
1713836670.7859905,-10640,9744,812
1713836670.8885834,-9668,12072,3700
1713836670.99118,-9856,12360,5020
1713836671.0938025,-10500,11852,4076
1713836671.1964185,-10800,12916,3652
1713836671.29901,-10964,11960,3776
1713836671.4016016,-10552,12412,4060
1713836671.5042183,-10396,12404,4060
1713836671.6068087,-10612,12760,3364
1713836671.7094352,-10388,12488,4520
1713836671.8120298,-10464,11684,3924
1713836671.9146295,-10720,12236,4180
1713836672.01723,-10028,12116,3236
1713836672.1198192,-10568,12548,2908
1713836672.222409,-10500,12900,3128
1713836672.324997,-10504,12528,3060
1713836672.4275877,-10960,14292,5432
1713836672.5302024,-12572,12588,5468
1713836672.6327934,-8996,10420,3064
1713836672.7353868,-4656,6288,-1220
1713836672.8379717,-7044,3996,-6496
1713836672.940556,-9824,7436,-11716
1713836673.0431457,32768,32596,32768
1713836673.1457317,-8960,3808,-5124
1713836673.248319,-12264,15232,-5740
1713836673.3509123,-10620,10272,-7700
1713836673.4535012,-10384,10148,-6720
1713836673.5561168,-9724,9972,-7796
1713836673.6587243,-9824,10384,-7100
