1713836191.0037217,-6228,15016,3924
1713836191.1064079,-6164,15196,3812
1713836191.2090933,-6284,15148,3924
1713836191.3117914,-6180,15024,3916
1713836216.324247,-7812,14176,2876
1713836216.426893,-6552,14716,2640
1713836216.5295057,-10636,21372,100
1713836216.6321793,-9852,26964,-4156
1713836216.7348173,3456,-3764,-160
1713836216.8374598,11472,4788,-5612
1713836216.940114,-11728,32767,32767
1713836217.0427725,5472,18760,6452
1713836217.145421,5724,4752,6056
1713836217.2480717,1920,9232,1324
1713836217.3507264,536,13548,368
1713836217.453396,4904,16992,3508
1713836217.5560389,10328,16268,4000
1713836217.6586843,9128,12928,468
1713836217.7613308,7596,14640,396
1713836217.8639662,8960,15404,2652
1713836217.9666188,6076,14224,4212
1713836218.0692663,5644,14080,2560
1713836218.1719074,10728,14984,264
1713836218.2745657,8708,18100,1144
1713836218.3772206,4872,14484,3192
1713836218.4798763,2812,13604,4852
1713836218.5825272,2036,13392,4180
1713836218.6851914,-408,13372,4240
1713836218.7878742,-5644,16028,8176
1713836218.890575,2988,18892,4204
1713836218.9932883,-2204,17552,-548
1713836219.09598,-6688,5964,2228
1713836219.1986904,-5608,15132,1640
1713836219.3013813,4900,32767,11796
1713836219.4040983,-28232,32580,13344
1713836219.5068057,-7196,14168,2856
1713836219.6095057,-6364,14908,3216
1713836257.829154,-5352,16156,4072
1713836257.931797,-5596,15236,4108
1713836258.0344026,-5464,15436,3380
1713836258.137023,1352,14960,3660
1713836258.2396243,-3088,17108,544
1713836258.3422194,-20908,16684,3176
1713836258.4448113,-14212,-992,11540
1713836258.5522034,6468,30880,-2268
1713836258.654807,-7192,31684,2568
1713836258.757435,9512,16540,-1672
1713836258.860034,5508,10824,1228
1713836258.9626346,5716,6548,-248
1713836259.0652287,8156,17192,1400
1713836259.1678262,8112,19944,4128
1713836259.2704177,9524,12504,264
1713836259.3730085,7396,11228,-368
1713836259.4755936,7740,15228,1556
1713836259.5781865,9464,16864,1612
1713836259.6807916,7504,19708,548
1713836259.7833834,8836,12764,-60
1713836259.885974,7796,6160,-124
1713836259.988598,-1676,19128,2020
1713836260.0911944,-668,11752,5492
1713836260.1937985,336,15936,2200
1713836260.296388,26292,13604,-13032
1713836260.3989758,3128,11380,-3496
1713836260.5015645,-11732,-348,7000
1713836260.6041584,-8004,14372,2788
1713836260.7067454,-4128,15872,5364
1713836260.8093312,-4960,15432,4968
1713836260.9119194,-5540,15164,4292
1713836261.0145106,-5652,15280,4172
1713836360.7475855,0,0,0
1713836360.8502212,-12984,9836,-2116
1713836360.9528255,-12808,9672,-3356
1713836361.0554326,-12768,9300,-3552
1713836361.1580253,-12816,7776,-6280
1713836361.260615,-17804,11492,-4792
1713836361.3632166,-13580,8532,-2856
1713836361.465812,-14936,7048,-1556
1713836361.5684013,-13948,5808,-284
1713836361.6709986,-13732,4244,2920
1713836361.773585,-11396,4476,6220
1713836361.8761723,-12680,5404,8888
1713836361.978763,-10768,5336,12388
1713836362.0813553,-11804,6020,14384
1713836362.183941,-10540,5480,13476
1713836362.2865343,-10480,5328,14064
1713836362.3891277,-9996,5460,13312
1713836362.4917123,-10176,5436,13188
1713836362.5942974,-8808,4868,13944
1713836362.6968796,-10760,5984,11844
1713836362.799489,-13980,5988,9312
1713836362.902087,-12292,6820,7060
1713836363.0046968,-12988,5928,3188
1713836363.1073356,-14412,5760,0
1713836363.2099774,-12348,7064,-3608
1713836363.312656,-13952,6952,-6476
1713836363.4153554,-13020,9348,-4896
1713836363.5180492,-12124,10424,-2868
1713836363.6207554,-6624,7088,-7472
1713836363.7234461,-13096,7784,-4708
1713836363.8261163,-13516,7200,-4972
1713836363.9288046,-12336,7920,-5012
1713836364.0314972,-12772,7928,-5804
1713836364.134187,-12840,7944,-5784
1713836364.2368863,-12652,7628,-6316
1713836364.3395796,-12656,7824,-5420
1713836364.442276,-12908,7312,-5732
