1713840443.991031,-1376,-576,16888
1713840444.0936735,-836,-56,18020
1713840444.1962945,-1200,876,18504
1713840444.2989087,-876,-460,18596
1713840444.401521,-1288,-3056,17404
1713840444.5041568,-1916,-3300,18196
1713840444.6067808,28,-1976,17620
1713840444.7094145,168,-1728,17608
1713840444.8120375,2132,-2488,17020
1713840444.914693,2828,-2624,16720
1713840445.0173292,5116,-3036,14964
1713840445.1199558,3096,-1920,16596
1713840445.222577,3984,-2324,16020
1713840445.325202,4396,-4036,17060
1713840445.4278421,4032,-2788,17248
1713840445.530472,3948,-3080,16940
1713840445.633087,4100,-3740,18432
1713840445.7357028,3872,-2656,16224
1713840445.8383274,3072,-2700,18172
1713840445.9409575,2460,-3540,18076
1713840446.0435565,1512,-3104,17052
1713840446.1461492,-152,-864,16248
1713840446.2487411,72,-600,19196
1713840446.351354,1352,-16,19216
1713840446.453983,-2012,-552,20360
1713840446.5565767,-2800,-296,19844
1713840446.659168,-3012,-308,14584
1713840446.7617624,14060,1392,-5848
1713840446.864386,-516,248,15648
1713840446.9670172,-916,-316,17604
1713840447.0696166,-828,-40,17892
1713840447.1722329,-1044,-132,17800
1713840447.2748332,-840,-64,17748
