1713840775.765449,-984,-24,18168
1713840775.8681047,-804,-8,17348
1713840775.9707587,-620,-20,17784
1713840776.073399,-916,-40,17624
1713840776.1760042,-804,-236,17772
1713840776.2785995,-2000,524,17424
1713840776.3811955,68,2044,18508
1713840776.4837995,-4004,-1664,22960
1713840776.586394,-4852,168,18704
1713840776.6889925,-1968,1448,14636
1713840776.791622,-1208,728,16592
1713840776.894259,-332,476,17568
1713840776.9968987,-780,948,16332
1713840777.0995245,-88,-1476,18692
1713840777.2021234,292,-1564,17364
1713840777.3047547,-1392,-504,18716
1713840777.4073558,-32,-372,16656
1713840777.509948,1056,-1612,16344
1713840777.612538,-464,-980,18064
1713840777.7151258,-228,-1084,18304
1713840777.8177152,-48,-660,17664
1713840777.920347,-36,-540,16800
1713840778.0229867,-556,-308,17000
1713840778.1256216,204,-252,16648
1713840778.2282145,-1052,-1404,18544
1713840778.330808,-2000,-352,17632
1713840778.4334006,-2184,-976,16328
1713840778.5359857,-1820,-1296,15284
1713840778.6385727,-1932,596,15304
1713840778.741162,-3012,-1148,19036
1713840778.843792,-4656,-460,12292
1713840778.9464252,-2568,44,8732
1713840779.0490472,-784,-212,19224
1713840779.151651,-964,36,17724
1713840779.2542412,-828,-36,17480
1713840779.356833,-852,32,17756
1713840779.4594262,-864,-108,17840
1713840779.5620186,-748,320,17984
