1713840509.9977381,-420,264,17408
1713840510.1003747,-708,-136,17616
1713840510.2029767,-64,244,17476
1713840510.3055692,-4684,-1468,19320
1713840510.4081597,-524,56,18780
1713840510.5107875,-3700,-1600,21572
1713840510.6133952,-1704,-1912,17440
1713840510.7159984,-980,656,14488
1713840510.8185954,76,-3304,17324
1713840510.9212337,-968,-3732,17676
1713840511.023861,-612,-1964,14088
1713840511.1264684,-888,-5720,18284
1713840511.2290947,632,-3992,15964
1713840511.3316915,488,-4424,16476
1713840511.4343224,-520,-4720,18216
1713840511.5369244,264,-5620,15720
1713840511.639522,768,-4848,16740
1713840511.7421176,-968,-4324,17664
1713840511.8447475,68,-5132,16548
1713840511.947382,1272,-5280,15656
1713840512.0499864,612,-5872,17064
1713840512.1525836,60,-5096,16768
1713840512.2551742,1116,-5304,14736
1713840512.3577738,808,-5148,14664
1713840512.460396,-772,-4968,15200
1713840512.5629954,-1384,-3276,16496
1713840512.6655815,-2224,-3960,16980
1713840512.768194,-2288,-2460,16148
1713840512.8708375,-2948,-2684,18160
1713840512.9734688,-2476,-2368,18204
1713840513.076064,-4896,-944,11468
1713840513.1786604,3628,2260,-1368
1713840513.2812533,2332,-2148,15828
1713840513.383879,-868,-56,17860
1713840513.4865031,-876,-232,17452
1713840513.5891013,-900,-144,17720
1713840513.6916907,-876,-36,17764
1713840513.7942784,-872,-56,17624
1713840513.8969147,-840,-140,17756
