1713841055.636474,-888,-16,17936
1713841055.739103,-784,28,17572
1713841055.8417106,-1644,-340,17600
1713841055.9443066,-1004,-48,17800
1713841056.0468972,-756,-8,18112
1713841056.1494832,-9120,584,32767
1713841056.252073,3464,6004,15136
1713841056.3546765,-1660,6228,16688
1713841056.4572744,-3464,7052,15072
1713841056.5598633,-6516,8820,15712
1713841056.6624537,-2944,6556,14756
1713841056.7650437,-4492,7604,14976
1713841056.8676379,-3952,7052,15836
1713841056.9702272,-3976,7072,15600
1713841057.0728128,-4240,7416,15824
